work_year,job_title,job_category,salary,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022,Data Analyst,Data Analysis,112000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,172000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,250000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,250000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,212800,United States,Senior,Full-time,Remote,United States,M
2022,Applied Scientist,Data Science and Research,142800,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,165000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,140250,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,179400,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,154000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,102663,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,104611,United Kingdom,Senior,Full-time,Remote,United Kingdom,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Scientist,Machine Learning and AI,200000,United States,Executive,Full-time,Remote,United States,S
2022,Machine Learning Scientist,Machine Learning and AI,180000,United States,Executive,Full-time,Remote,United States,S
2022,AI Scientist,Machine Learning and AI,200000,United States,Executive,Full-time,Remote,United States,S
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,191475,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,141525,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,170000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analytics Consultant,Leadership and Management,113000,United States,Mid-level,Full-time,Remote,United States,L
2022,Product Data Analyst,Data Analysis,140000,United States,Mid-level,Full-time,Remote,United States,M
2022,ETL Developer,Data Engineering,146200,United States,Senior,Full-time,Remote,United States,M
2022,ETL Developer,Data Engineering,124270,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,185800,Canada,Senior,Full-time,Remote,Canada,M
2022,Data Engineer,Data Engineering,137400,Canada,Senior,Full-time,Remote,Canada,M
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,186000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,148800,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,110000,Dominican Republic,Entry-level,Part-time,Remote,France,M
2022,Machine Learning Engineer,Machine Learning and AI,186000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,148800,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,158000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,134000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,170000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,120000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,200000,United States,Executive,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,150000,United States,Executive,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,135000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,206000,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,175100,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,149040,United States,Senior,Full-time,Remote,United States,M
2022,Data Architect,Data Architecture and Modeling,113900,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,154000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,126000,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,200000,United States,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,150000,United States,Senior,Full-time,Remote,United States,L
2022,Analytics Engineer,Leadership and Management,170000,United States,Senior,Full-time,Remote,United States,M
2022,Analytics Engineer,Leadership and Management,135000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,117000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,200000,Puerto Rico,Senior,Full-time,Remote,Puerto Rico,M
2022,Data Engineer,Data Engineering,135000,Puerto Rico,Senior,Full-time,Remote,Puerto Rico,M
2022,Data Analyst,Data Analysis,175000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,130000,United States,Senior,Full-time,Remote,United States,M
2022,Data Science Manager,Data Science and Research,189500,United States,Senior,Full-time,Remote,United States,L
2022,Data Science Manager,Data Science and Research,140100,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,177600,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,131300,United States,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,202900,United States,Senior,Full-time,Remote,United States,L
2022,Machine Learning Engineer,Machine Learning and AI,131300,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,145000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,115000,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,180000,United States,Senior,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,L
2022,Data Analyst,Data Analysis,150000,United States,Entry-level,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,131752,United Kingdom,Mid-level,Full-time,Remote,United Kingdom,M
2022,Data Engineer,Data Engineering,210000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,130000,United States,Mid-level,Full-time,Remote,United States,M
2022,Data Specialist,Data Management and Strategy,221300,United States,Senior,Full-time,Remote,United States,L
2022,Data Specialist,Data Management and Strategy,148700,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,170000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,130000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,128875,United States,Senior,Full-time,Remote,United States,M
2022,Machine Learning Engineer,Machine Learning and AI,180000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,136260,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,109280,United States,Senior,Full-time,Remote,United States,M
2022,Data Scientist,Data Science and Research,160000,United States,Senior,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,200000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2022,Data Analyst,Data Analysis,117000,United States,Senior,Full-time,Remote,United States,M
2022,Data Engineer,Data Engineering,129000,United States,Entry-level,Full-time,Remote,United States,L
2022,AI Scientist,Machine Learning and AI,200000,United States,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning Developer,Machine Learning and AI,180000,United States,Entry-level,Full-time,Remote,United States,L
2022,Data Scientist,Data Science and Research,153000,United States,Mid-level,Full-time,Remote,United States,L
2022,Data Engineer,Data Engineering,210000,United States,Senior,Full-time,Remote,United States,M
